filmLabel,cost,boxOffice,currencyCode,wikiPageID,freebaseMovieID,movieName,movieReleaseDate,movieBoxOfficeRevenue,movieRuntime,movieLanguages,movieCountries,movieGenres
"The Russians Are Coming, the Russians Are Coming",3900000.0,21693114.0,USD,98506.0,/m/0p7q7,"The Russians Are Coming, the Russians Are Coming",1966-05-25,21693114.0,120.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0cshrf"": ""Political cinema"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}"
The Scorpion King,60000000.0,164996077.0,USD,957322.0,/m/03t95n,The Scorpion King,2002-04-15,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0154j"": ""Belgium"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}"
The Shawshank Redemption,25000000.0,28817291.0,USD,30625.0,/m/07jnt,The Shawshank Redemption,1994-09-10,28341469.0,142.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/05c3mp2"": ""Prison film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n1c"": ""Escape Film"", ""/m/0d1w9"": ""Prison""}"
The Singing Fool,388000.0,5916000.0,USD,1995966.0,/m/06cq97,The Singing Fool,1928-08-17,5000000.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/01g6gs"": ""Black-and-white""}"
The Sitter,25000000.0,34590770.0,USD,29294207.0,/m/0dryw9v,The Sitter,2011-12-09,34590770.0,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}"
The Sixth Sense,40000000.0,672806292.0,USD,30582.0,/m/07j94,The Sixth Sense,1999-08-06,672806292.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense""}"
The Skin I Live In,13500000.0,30800000.0,USD,29988111.0,/m/0fqp7jy,The Skin I Live In,2011-05-19,,117.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}"
The Social Network,40000000.0,224920315.0,USD,24319139.0,/m/07s846j,The Social Network,2010-09-24,224920315.0,120.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mws"": ""Biopic [feature]""}"
The Stranger's Return,300000.0,630000.0,USD,26118123.0,/m/0b6gfdg,The Stranger's Return,1933,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"
The TV Set,2000000.0,265198.0,USD,3112136.0,/m/08s4sw,The TV Set,2006-04-28,265198.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hj3nby"": ""Media Satire"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"
The Tamarind Seed,2400000.0,8000000.0,USD,5257776.0,/m/0db6pk,The Tamarind Seed,1974,,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0bkbm"": ""Spy""}"
The Terminator,6400000.0,78371200.0,USD,30327.0,/m/07ghq,The Terminator,1984-10-26,78371200.0,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/06qln"": ""Stop motion"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s2s"": ""Time travel"", ""/m/02kdv5l"": ""Action""}"
The Texas Chain Saw Massacre,83532.0,30860378.0,USD,29781.0,/m/07bw7,The Texas Chain Saw Massacre,1974-10-01,30859000.0,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/01q03"": ""Cult""}"
The Texas Chainsaw Massacre: The Beginning,13000000.0,51700000.0,USD,3237559.0,/m/090fjm,The Texas Chainsaw Massacre: The Beginning,2006-10-06,51764406.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0b7z1vt"": ""Road-Horror""}"
The Towering Inferno,14000000.0,203300000.0,USD,101910.0,/m/0ptxj,The Towering Inferno,1974-12-10,139700000.0,165.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01drsx"": ""Disaster"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02kdv5l"": ""Action"", ""/m/094ddt"": ""Doomsday film""}"
The True Story of Jesse James,1585000.0,1500000.0,USD,20004625.0,/m/04yclxm,True Story of Jesse James,1957-02,1500000.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01rbb"": ""Crime"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hfjk"": ""Western""}"
The Truman Show,60000000.0,264118201.0,USD,232711.0,/m/01hv3t,The Truman Show,1998-06-01,264118201.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0hj3nby"": ""Media Satire"", ""/m/06n90"": ""Science Fiction"", ""/m/02m4t"": ""Existentialism"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama""}"
The Two Mrs. Carrolls,1428000.0,3569000.0,USD,6963814.0,/m/0gz0yr,The Two Mrs. Carrolls,1947-03-04,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/01lrrt"": ""Melodrama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir""}"
The Upside of Anger,12000000.0,18800000.0,USD,1599864.0,/m/05fmtz,The Upside of Anger,2005-03-11,28237190.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"
The Verdict,16000000.0,53993738.0,USD,106359.0,/m/0qmjd,The Verdict,1982-12-08,53977250.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/05bh16v"": ""Courtroom Drama""}"
The Visitors II: The Corridors of Time,23000000.0,66000000.0,USD,8571517.0,/m/0278c8r,Les Visiteurs II,1998-02-01,,118.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy""}"
The Way of the Gun,8500000.0,13200972.0,USD,1503907.0,/m/056glj,The Way of the Gun,2000-09-08,13069740.0,119.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/01q03"": ""Cult"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"
The Weather Man,22000000.0,19000000.0,USD,2481282.0,/m/07g_0c,The Weather Man,2005-10-28,19039770.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0q9mp"": ""Tragicomedy""}"
The White Ribbon,12831479.89734816,20423438.83661249,USD,22465833.0,/m/02rb607,The White Ribbon,2009-05-21,,145.0,"{""/m/05qqm"": ""Polish Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language""}","{""/m/0f8l9c"": ""France"", ""/m/0h7x"": ""Austria"", ""/m/03rjj"": ""Italy"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"
The Wonderful World of the Brothers Grimm,6250000.0,8920615.0,USD,5980263.0,/m/0fhx9m,The Wonderful World of the Brothers Grimm,1962-08-07,,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/06qln"": ""Stop motion"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/03bxz7"": ""Biographical film""}"
The World Is Not Enough,135000000.0,361832400.0,USD,166121.0,/m/0164qt,The World Is Not Enough,1999-11-08,361700000.0,125.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"
The X-Files: I Want to Believe,30000000.0,68369434.0,USD,8700683.0,/m/027fgcb,The X Files 2,2008-07-24,68369434.0,100.0,"{""/m/01wgr"": ""Czech Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}"
The Yakuza,5000000.0,1500000.0,USD,2217387.0,/m/06wqh6,The Yakuza,1975-03,,112.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}"
The Young Victoria,35000000.0,27409889.0,USD,12932741.0,/m/02z0f6l,The Young Victoria,2009-02-05,27409889.0,105.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/01f9r0"": ""Docudrama"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"
There Will Be Blood,25000000.0,76182388.0,USD,3213691.0,/m/08zrbl,There Will Be Blood,2007-09-27,76181545.0,158.0,"{""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04xvlr"": ""Period piece"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama""}"
They Live,3000000.0,13008928.0,USD,342556.0,/m/01y8zw,They Live,1988-11-04,13008928.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0l13q"": ""Alien invasion"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/05mrx8"": ""Political satire"", ""/m/06nbt"": ""Satire"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}"
Things to Come,3200000.0,5500000.0,USD,104643.0,/m/0q6q1,Things to Come,1936,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/06n90"": ""Science Fiction"", ""/m/094ddt"": ""Doomsday film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/06www"": ""Steampunk""}"
This Is England,1839813.56555869,10402617.4414326,USD,9199781.0,/m/0280061,This Is England,2006-09-12,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/01j1n2"": ""Coming of age""}"
Thor: The Dark World,170000000.0,644783140.0,USD,32267545.0,/m/0j9knfv,Thor: The Dark World,2013-11-06,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}"
Thunderbolt and Lightfoot,4000000.0,21700000.0,USD,1367143.0,/m/04x3nn,Thunderbolt and Lightfoot,1974-05-23,25000000.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0556j8"": ""Buddy film"", ""/m/04228s"": ""Road movie"", ""/m/05p553"": ""Comedy film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}"
Timecop,28000000.0,101646581.0,USD,1493527.0,/m/055q2z,Timecop,1994-09-16,103646581.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/04pbhw"": ""Superhero movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s2s"": ""Time travel"", ""/m/02kdv5l"": ""Action""}"
Timecrimes,2600000.0,564474.0,USD,13490096.0,/m/03c70x_,Timecrimes,2007-09-20,,89.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}"
To Catch a Thief,2500000.0,8752085.0,USD,239009.0,/m/01jntj,To Catch a Thief,1955-08-03,4500000.0,106.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film""}"
Tokyo Sonata,2500000.0,943547.0,USD,21945570.0,/m/05p15qs,Tokyo Sonata,2008,940430.0,119.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"
Tom-Yum-Goong,5000000.0,27165581.0,USD,2548068.0,/m/07mbt1,Tom-Yum-Goong,2005-08-11,43044087.0,105.0,"{""/m/01r2l"": ""Chinese language"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/07f1x"": ""Thailand""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03q4nz"": ""World cinema""}"
Tomorrow Never Dies,110000000.0,333011068.0,USD,317647.0,/m/01v1ln,Tomorrow Never Dies,1997-12-12,339500000.0,115.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/0295r"": ""Danish Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action""}"
Tootsie,21000000.0,177200000.0,USD,76394.0,/m/0k4p0,Tootsie,1982-12-01,177200000.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"
Top Gun,15000000.0,357288178.0,USD,179825.0,/m/018js4,Top Gun,1986-05-12,353816701.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}"
Torn Curtain,6000000.0,13000000.0,USD,1556135.0,/m/05b2jj,Torn Curtain,1966-07-14,13000000.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0bkbm"": ""Spy"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}"
Tough Guys,10000000.0,21458229.0,USD,2421463.0,/m/07bxql,Tough Guys,1986-10-03,21458229.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}"
Toy Story,30000000.0,394436586.0,USD,53085.0,/m/0dyb1,Toy Story,1995-11-19,361958736.0,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0hj3myc"": ""Children's Fantasy""}"
Training Day,45000000.0,104876233.0,USD,171623.0,/m/01718w,Training Day,2001-09-02,104876233.0,122.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/01jfsb"": ""Thriller""}"
Transformers: Revenge of the Fallen,200000000.0,836303693.0,USD,12319832.0,/m/047csmy,Transformers: Revenge of the Fallen,2009-06-19,836303693.0,150.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"
Tropic Thunder,92000000.0,195702963.0,USD,11942501.0,/m/02ryz24,Tropic Thunder,2008-08-13,188072649.0,107.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"
True Identity,15000000.0,4693236.0,USD,9504357.0,/m/02pg_l4,True Identity,1991,4693236.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3m_x"": ""Crime Comedy"", ""/m/01z4y"": ""Comedy""}"
True Lies,115000000.0,378882411.0,USD,68374.0,/m/0hwpz,True Lies,1994-07-15,378882411.0,141.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"
Tucker & Dale vs. Evil,5000000.0,5224938.0,USD,26255812.0,/m/0b73yfl,Tucker & Dale vs Evil,2010-01-22,4749516.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}"
Tucker: The Man and His Dream,24000000.0,19656113.0,USD,1367498.0,/m/04x4nv,Tucker: The Man and His Dream,1988-08-12,19650000.0,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/09n5t_"": ""Americana"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/05bh16v"": ""Courtroom Drama""}"
Twilight's Last Gleaming,6200000.0,4500000.0,USD,2154180.0,/m/06qsdl,Twilight's Last Gleaming,1977-02-09,,146.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/082fr"": ""West Germany"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/02qfv5d"": ""Political thriller""}"
Two Mules for Sister Sara,2500000.0,5050000.0,USD,2173342.0,/m/06s9nw,Two Mules for Sister Sara,1970,4700000.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mzj"": ""Comedy Western"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action""}"
Uncle Buck,15000000.0,79200000.0,USD,657764.0,/m/030b8c,Uncle Buck,1989-08-16,79258538.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}"
